Condition,bern_param_play,bern_param_not_play,dP,impact,text_instruction,is_task_obs,bern_param_left_down,bern_param_left_up,bern_param_right_down,bern_param_right_up,bern_param_z,bern_param_up,bern_param_down,trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,loop_exps23.thisRepN,loop_exps23.thisTrialN,loop_exps23.thisN,loop_exps23.thisIndex,innerRun.thisRepN,innerRun.thisTrialN,innerRun.thisN,innerRun.thisIndex,innerBlocks.thisRepN,innerBlocks.thisTrialN,innerBlocks.thisN,innerBlocks.thisIndex,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,image_avec_training.started,image_sans_training.started,joueur.started,question_mark_training.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,image_avec_outcome_training.started,image_sans_outcome_training.started,cross_outcome_training.started,joueur_feedback.started,image_outcome_training.started,text_resultat.started,cross_outcome_training.stopped,image_outcome_training.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_2.stopped,text_instr_11.started,key_resp_11.started,avec_inst_23.started,sans_instr_23.started,domicile_instr_23.started,exterieur_instr_23.started,avec_instr_23.started,sans_inst_23.started,domicile_inst_23.started,exterieur_inst_23.started,key_resp_11.keys,key_resp_11.rt,observation_var.routineStartVal,key_resp_3.started,avec3.started,sans3.started,domicile3.started,exterieur3.started,observation.started,text_nombre_matchs_third.started,text_question_trial23.started,text_numero_joueur.started,cross_fixation.started,image_avec_cues_23.started,image_sans_cues_23.started,image_domicile_cues_23.started,image_exterieur_cues_23.started,question_mark3.started,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,observation_var.routineEndVal,fb_text_choice_component.started,nombre_matchs_third_outcome.started,avec3_outcome.started,sans3_outcome.started,domicile3_outcome.started,exterieur3_outcome.started,domicile_feedback23.started,exterieur_feedback23.started,text_question_outcome23.started,text_joueur_numero.started,cross_feedback23.started,avec_feedback23.started,sans_feedback23.started,image_outcome3.started,resultat3_outcome.started,cross_feedback23.stopped,image_outcome3.stopped,resultat3_outcome.stopped,outcome3_var.routineEndVal,text_instr_12.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,participant,session,group,date,expName,psychopyVersion,frameRate,
12,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,2,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2994.3691618750163,2994.706412792002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2994.706412792002,2994.706412792002,2994.706412792002,2994.706412792002,2994.706412792002,2994.706412792002,2994.706412792002,2994.706412792002,2994.706412792002,2994.706412792002,2994.706412792002,2994.706412792002,2994.706412792002,2994.706412792002,,down,0,0.04151216600439511,0,2994.8255195000092,2994.8255195000092,2994.8255195000092,2994.8255195000092,2994.8255195000092,2994.8255195000092,2994.8255195000092,2994.8255195000092,2994.8255195000092,2994.8255195000092,2994.8255195000092,2994.8255195000092,2994.8255195000092,2995.2731165000005,2995.2731165000005,2995.3684508329898,,,[1],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
12,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,2,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2997.262620583002,2997.6031877500063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2997.6031877500063,2997.6031877500063,2997.6031877500063,2997.6031877500063,2997.6031877500063,2997.6031877500063,2997.6031877500063,2997.6031877500063,2997.6031877500063,2997.6031877500063,2997.6031877500063,2997.6031877500063,2997.6031877500063,2997.6031877500063,,down,0,0.1681129159987904,1,2997.853551542008,2997.853551542008,2997.853551542008,2997.853551542008,2997.853551542008,2997.853551542008,2997.853551542008,2997.853551542008,2997.853551542008,2997.853551542008,2997.853551542008,2997.853551542008,2997.853551542008,2998.305766333011,2998.305766333011,2998.369116707996,,,[0],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
12,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,2,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.2971445420117,3000.6472997500096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3000.6472997500096,3000.6472997500096,3000.6472997500096,3000.6472997500096,3000.6472997500096,3000.6472997500096,3000.6472997500096,3000.6472997500096,3000.6472997500096,3000.6472997500096,3000.6472997500096,3000.6472997500096,3000.6472997500096,3000.6472997500096,,up,0,0.17168929101899266,1,3000.893358500005,3000.893358500005,3000.893358500005,3000.893358500005,3000.893358500005,3000.893358500005,3000.893358500005,3000.893358500005,3000.893358500005,3000.893358500005,3000.893358500005,3000.893358500005,3000.893358500005,3001.3415220830066,3001.3415220830066,3001.4363817920093,,,[1],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
12,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,2,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3003.332561749994,3003.6736475829966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3003.6736475829966,3003.6736475829966,3003.6736475829966,3003.6736475829966,3003.6736475829966,3003.6736475829966,3003.6736475829966,3003.6736475829966,3003.6736475829966,3003.6736475829966,3003.6736475829966,3003.6736475829966,3003.6736475829966,3003.6736475829966,,up,0,0.026228499016724527,0,3003.77401212501,3003.77401212501,3003.77401212501,3003.77401212501,3003.77401212501,3003.77401212501,3003.77401212501,3003.77401212501,3003.77401212501,3003.77401212501,3003.77401212501,3003.77401212501,3003.77401212501,3004.2250662920123,3004.2250662920123,3004.2884293330135,,,[0],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
12,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,2,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3006.215918083006,3006.5442958330095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3006.5442958330095,3006.5442958330095,3006.5442958330095,3006.5442958330095,3006.5442958330095,3006.5442958330095,3006.5442958330095,3006.5442958330095,3006.5442958330095,3006.5442958330095,3006.5442958330095,3006.5442958330095,3006.5442958330095,3006.5442958330095,,up,0,0.3070079160097521,0,3006.9380275830044,3006.9380275830044,3006.9380275830044,3006.9380275830044,3006.9380275830044,3006.9380275830044,3006.9380275830044,3006.9380275830044,3006.9380275830044,3006.9380275830044,3006.9380275830044,3006.9380275830044,3006.9380275830044,3007.3850276670128,3007.3850276670128,3007.479892250005,,,[0],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
12,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,2,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3009.375968917011,3009.7241645829927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3009.7241645829927,3009.7241645829927,3009.7241645829927,3009.7241645829927,3009.7241645829927,3009.7241645829927,3009.7241645829927,3009.7241645829927,3009.7241645829927,3009.7241645829927,3009.7241645829927,3009.7241645829927,3009.7241645829927,3009.7241645829927,,up,0,0.27772433203062974,1,3010.0741881669965,3010.0741881669965,3010.0741881669965,3010.0741881669965,3010.0741881669965,3010.0741881669965,3010.0741881669965,3010.0741881669965,3010.0741881669965,3010.0741881669965,3010.0741881669965,3010.0741881669965,3010.0741881669965,3010.521002833004,3010.521002833004,3010.616569667007,,,[1],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
12,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,2,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3012.5115746670053,3012.8428955420095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3012.8428955420095,3012.8428955420095,3012.8428955420095,3012.8428955420095,3012.8428955420095,3012.8428955420095,3012.8428955420095,3012.8428955420095,3012.8428955420095,3012.8428955420095,3012.8428955420095,3012.8428955420095,3012.8428955420095,3012.8428955420095,,right,0,0.2621366659877822,0,3013.1879982500104,3013.1879982500104,3013.1879982500104,3013.1879982500104,3013.1879982500104,3013.1879982500104,3013.1879982500104,3013.1879982500104,3013.1879982500104,3013.1879982500104,3013.1879982500104,3013.1879982500104,3013.1879982500104,3013.643584708014,3013.643584708014,3013.7068539579923,,,[1],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
12,,,,0,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.5,0.5,0.5,0.5,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,2,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3015.634024083003,3015.9866969170107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3015.9866969170107,3015.9866969170107,3015.9866969170107,3015.9866969170107,3015.9866969170107,3015.9866969170107,3015.9866969170107,3015.9866969170107,3015.9866969170107,3015.9866969170107,3015.9866969170107,3015.9866969170107,3015.9866969170107,3015.9866969170107,,right,0,0.2696743740234524,0,3016.3356791250117,3016.3356791250117,3016.3356791250117,3016.3356791250117,3016.3356791250117,3016.3356791250117,3016.3356791250117,3016.3356791250117,3016.3356791250117,3016.3356791250117,3016.3356791250117,3016.3356791250117,3016.3356791250117,3016.7846744169947,3016.7846744169947,3016.87973700001,,,[1],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
15,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3027.5588060420123,3027.9252857920073,,,,,,,,,,,,,,,,,,,,,,,,,,,3018.802666583011,3018.802666583011,3018.802666583011,0.007221582985948771,3018.802666583011,3018.802666583011,-6.0,4.054075874999398,"[-0.26476578411405294, -0.031568228105906315, -0.04073319755600815, 0.4755600814663951, 0.4154786150712831]","[-0.0010183299389002036, -0.285132382892057, -0.29429735234215887, -0.29633401221995925, -0.3054989816700611]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[3.971169333002763, 5.0294936659920495, 7.144083040999249, 8.340041165996809, 8.776870083005633]",['validate'],0.0,7.356367790984223,,,,,,,,,,,,,,,,,,,0,3027.9252857920073,3027.9252857920073,3027.9252857920073,3027.9252857920073,3027.9252857920073,3027.9252857920073,3027.9252857920073,3027.9252857920073,3027.9252857920073,3027.9252857920073,3027.9252857920073,3027.9252857920073,3027.9252857920073,3027.9252857920073,,right,0,1.4035501239995938,0,3029.4029433749965,3029.4029433749965,3029.4029433749965,3029.4029433749965,3029.4029433749965,3029.4029433749965,3029.4029433749965,3029.4029433749965,3029.4029433749965,3029.4029433749965,3029.4029433749965,3029.4029433749965,3029.4029433749965,3029.8530667500163,3029.8530667500163,3029.9482089999947,,,[0],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
15,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3031.8462109999964,3032.179401292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3032.179401292,3032.179401292,3032.179401292,3032.179401292,3032.179401292,3032.179401292,3032.179401292,3032.179401292,3032.179401292,3032.179401292,3032.179401292,3032.179401292,3032.179401292,3032.179401292,,right,0,0.3212902499944903,0,3032.591317457991,3032.591317457991,3032.591317457991,3032.591317457991,3032.591317457991,3032.591317457991,3032.591317457991,3032.591317457991,3032.591317457991,3032.591317457991,3032.591317457991,3032.591317457991,3032.591317457991,3033.051810292003,3033.051810292003,3033.115084249992,3035.012401417014,3035.012401417014,[0],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
15,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3035.025926500006,3035.377631832991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3035.377631832991,3035.377631832991,3035.377631832991,3035.377631832991,3035.377631832991,3035.377631832991,3035.377631832991,3035.377631832991,3035.377631832991,3035.377631832991,3035.377631832991,3035.377631832991,3035.377631832991,3035.377631832991,,right,0,0.31733949898625724,1,3035.7646650829993,3035.7646650829993,3035.7646650829993,3035.7646650829993,3035.7646650829993,3035.7646650829993,3035.7646650829993,3035.7646650829993,3035.7646650829993,3035.7646650829993,3035.7646650829993,3035.7646650829993,3035.7646650829993,3036.2157676249917,3036.2157676249917,3036.2790798330097,,,[1],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
15,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3038.2065574580047,3038.597676333011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3038.597676333011,3038.597676333011,3038.597676333011,3038.597676333011,3038.597676333011,3038.597676333011,3038.597676333011,3038.597676333011,3038.597676333011,3038.597676333011,3038.597676333011,3038.597676333011,3038.597676333011,3038.597676333011,,right,0,0.27111912399413995,1,3038.937680083007,3038.937680083007,3038.937680083007,3038.937680083007,3038.937680083007,3038.937680083007,3038.937680083007,3038.937680083007,3038.937680083007,3038.937680083007,3038.937680083007,3038.937680083007,3038.937680083007,3039.397456708015,3039.397456708015,3039.46069108299,3041.358555167011,3041.358555167011,[1],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
15,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041.385850916995,3041.779200124991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3041.779200124991,3041.779200124991,3041.779200124991,3041.779200124991,3041.779200124991,3041.779200124991,3041.779200124991,3041.779200124991,3041.779200124991,3041.779200124991,3041.779200124991,3041.779200124991,3041.779200124991,3041.779200124991,,right,0,0.28404512398992665,0,3042.136188458011,3042.136188458011,3042.136188458011,3042.136188458011,3042.136188458011,3042.136188458011,3042.136188458011,3042.136188458011,3042.136188458011,3042.136188458011,3042.136188458011,3042.136188458011,3042.136188458011,3042.5920048330154,3042.5920048330154,3042.6553434579982,,,[0],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
15,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044.584566375008,3044.9552080419962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3044.9552080419962,3044.9552080419962,3044.9552080419962,3044.9552080419962,3044.9552080419962,3044.9552080419962,3044.9552080419962,3044.9552080419962,3044.9552080419962,3044.9552080419962,3044.9552080419962,3044.9552080419962,3044.9552080419962,3044.9552080419962,,right,0,0.10129483201308176,0,3045.1301529580087,3045.1301529580087,3045.1301529580087,3045.1301529580087,3045.1301529580087,3045.1301529580087,3045.1301529580087,3045.1301529580087,3045.1301529580087,3045.1301529580087,3045.1301529580087,3045.1301529580087,3045.1301529580087,3045.580495500006,3045.580495500006,3045.6755213750002,,,[0],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
15,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3047.5758115420176,3047.914093917003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3047.914093917003,3047.914093917003,3047.914093917003,3047.914093917003,3047.914093917003,3047.914093917003,3047.914093917003,3047.914093917003,3047.914093917003,3047.914093917003,3047.914093917003,3047.914093917003,3047.914093917003,3047.914093917003,,up,0,1.6429855410242453,0,3049.6308019169956,3049.6308019169956,3049.6308019169956,3049.6308019169956,3049.6308019169956,3049.6308019169956,3049.6308019169956,3049.6308019169956,3049.6308019169956,3049.6308019169956,3049.6308019169956,3049.6308019169956,3049.6308019169956,3050.0827479580184,3050.0827479580184,3050.1461319579976,,,[1],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
15,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3052.0718967500143,3052.3778547919937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3052.3778547919937,3052.3778547919937,3052.3778547919937,3052.3778547919937,3052.3778547919937,3052.3778547919937,3052.3778547919937,3052.3778547919937,3052.3778547919937,3052.3778547919937,3052.3778547919937,3052.3778547919937,3052.3778547919937,3052.3778547919937,,up,0,0.2158691660151817,1,3052.6714839170163,3052.6714839170163,3052.6714839170163,3052.6714839170163,3052.6714839170163,3052.6714839170163,3052.6714839170163,3052.6714839170163,3052.6714839170163,3052.6714839170163,3052.6714839170163,3052.6714839170163,3052.6714839170163,3053.1280480830173,3053.1280480830173,3053.1914726250106,,,[1],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
15,,,,6,"Troisième et dernière saison 
 L'emplacement du match a un impact sur les performances de l'équipe. Vous pouvez choisir de faire participer le nouveau joueur au match ou de sélectionner le lieu du match (à domicile ou à l'extérieur). Un entraîneur adjoint vous accompagnera et prendra une décision complémentaire pour chaque match. 
 Appuyez sur la touche espace pour commencer. ",0,0.2,0.8,0.8,0.2,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3055.119080375007,3055.472821583011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3055.472821583011,3055.472821583011,3055.472821583011,3055.472821583011,3055.472821583011,3055.472821583011,3055.472821583011,3055.472821583011,3055.472821583011,3055.472821583011,3055.472821583011,3055.472821583011,3055.472821583011,3055.472821583011,,down,0,0.1602094580011908,1,3055.702907333005,3055.702907333005,3055.702907333005,3055.702907333005,3055.702907333005,3055.702907333005,3055.702907333005,3055.702907333005,3055.702907333005,3055.702907333005,3055.702907333005,3055.702907333005,3055.702907333005,3056.156776000018,3056.156776000018,3056.2203560000053,,,[0],,,,,235661,001,A,2023-04-12_10h20.37.374,vb_task_exp_1,2022.2.5,None,
