Condition,bern_param_play,bern_param_not_play,dP,impact,avec_key,sans_key,dom_key,ext_key,avec_pos_text,sans_pos_text,dom_pos_text,ext_pos_text,avec_pos_image,sans_pos_image,dom_pos_image,ext_pos_image,trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,loop_exps23.thisRepN,loop_exps23.thisTrialN,loop_exps23.thisN,loop_exps23.thisIndex,text_instruction,is_task_obs,innerRun.thisRepN,innerRun.thisTrialN,innerRun.thisN,innerRun.thisIndex,bern_param_left_down,bern_param_left_up,bern_param_right_down,bern_param_right_up,bern_param_z,bern_param_up,bern_param_down,innerBlocks.thisRepN,innerBlocks.thisTrialN,innerBlocks.thisN,innerBlocks.thisIndex,age.started,respAge.started,gender.started,genderResp1.started,student.started,studentResp.started,mood.started,moodResp.started,mouse.started,nextButton.started,respAge.response,respAge.rt,genderResp1.response,genderResp1.rt,studentResp.response,studentResp.rt,moodResp.response,moodResp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,avec_cues.started,sans_cues.started,joueur.started,question_mark_training.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,avec_feedback.started,sans_feedback.started,cross_outcome_training.started,joueur_feedback.started,outcome_feedback.started,text_resultat.started,cross_outcome_training.stopped,outcome_feedback.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_2.stopped,text_4.stopped,text_instr_11.started,key_resp_11.started,avec_inst_23.started,sans_instr_23.started,domicile_instr_23.started,exterieur_instr_23.started,avec_instr_23.started,sans_inst_23.started,domicile_inst_23.started,exterieur_inst_23.started,key_resp_11.keys,key_resp_11.rt,observation_var.routineStartVal,key_resp_3.started,avec3.started,sans3.started,domicile3.started,exterieur3.started,observation.started,text_nombre_matchs_third.started,question_trial23.started,numero_joueur_cues_23.started,cross_fixation.started,avec_cues_23.started,sans_cues_23.started,domicile_cues_23.started,exterieur_cues_23.started,question_mark3.started,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,observation_var.routineEndVal,participant,session,group,date,expName,psychopyVersion,frameRate,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.2531623329996,515.5625149999978,515.5625149999978,515.5625149999978,515.5625149999978,515.5625149999978,515.5625149999978,515.5625149999978,515.5625149999978,515.5625149999978,515.5625149999978,517.5488358329967,left,0,2.4333449579935404,518.029714749995,518.029714749995,518.029714749995,518.029714749995,518.029714749995,518.029714749995,518.029714749995,518.029714749995,518.5259205830007,518.5259205830007,518.5580479579949,519.9978783749975,519.9978783749975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0030717080008,520.355854124995,520.355854124995,520.355854124995,520.355854124995,520.355854124995,520.355854124995,520.355854124995,520.355854124995,520.355854124995,520.355854124995,,left,0,0.3627777080037049,520.766382541995,520.766382541995,520.766382541995,520.766382541995,520.766382541995,520.766382541995,520.766382541995,520.766382541995,521.2693891669987,521.2693891669987,521.3013546250004,522.7429865000013,522.7429865000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.7481770829982,523.0862920829968,523.0862920829968,523.0862920829968,523.0862920829968,523.0862920829968,523.0862920829968,523.0862920829968,523.0862920829968,523.0862920829968,523.0862920829968,,left,0,0.5982668329961598,523.7164660829949,523.7164660829949,523.7164660829949,523.7164660829949,523.7164660829949,523.7164660829949,523.7164660829949,523.7164660829949,524.2074268750002,524.2074268750002,524.2397050419968,525.7001194170007,525.7001194170007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.7048566669982,526.0991308329976,526.0991308329976,526.0991308329976,526.0991308329976,526.0991308329976,526.0991308329976,526.0991308329976,526.0991308329976,526.0991308329976,526.0991308329976,,left,0,1.5130152919955435,527.649871374997,527.649871374997,527.649871374997,527.649871374997,527.649871374997,527.649871374997,527.649871374997,527.649871374997,528.1429848749976,528.1429848749976,528.1750056669989,529.6143722079942,529.6143722079942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.6297579169986,529.9807805829987,529.9807805829987,529.9807805829987,529.9807805829987,529.9807805829987,529.9807805829987,529.9807805829987,529.9807805829987,529.9807805829987,529.9807805829987,,left,0,1.2585608740046155,531.2768580419943,531.2768580419943,531.2768580419943,531.2768580419943,531.2768580419943,531.2768580419943,531.2768580419943,531.2768580419943,531.7731101669997,531.7731101669997,531.8053915829951,533.2413431669993,533.2413431669993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.2516062919967,533.5941441670002,533.5941441670002,533.5941441670002,533.5941441670002,533.5941441670002,533.5941441670002,533.5941441670002,533.5941441670002,533.5941441670002,533.5941441670002,,right,0,1.3613127909993636,534.9893154579986,534.9893154579986,534.9893154579986,534.9893154579986,534.9893154579986,534.9893154579986,534.9893154579986,534.9893154579986,535.4790331249969,535.4790331249969,535.509976041998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.9845572080012,537.3524679580005,537.3524679580005,537.3524679580005,537.3524679580005,537.3524679580005,537.3524679580005,537.3524679580005,537.3524679580005,537.3524679580005,537.3524679580005,,left,0,0.41832624900416704,537.8102152499996,537.8102152499996,537.8102152499996,537.8102152499996,537.8102152499996,537.8102152499996,537.8102152499996,537.8102152499996,538.3024688750011,538.3024688750011,538.3345708749985,539.7783786250002,539.7783786250002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.7891474169955,540.1632944169978,540.1632944169978,540.1632944169978,540.1632944169978,540.1632944169978,540.1632944169978,540.1632944169978,540.1632944169978,540.1632944169978,540.1632944169978,,left,0,0.37560820799990324,540.5792383329972,540.5792383329972,540.5792383329972,540.5792383329972,540.5792383329972,540.5792383329972,540.5792383329972,540.5792383329972,541.0632560000013,541.0632560000013,541.0953529580001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.5643645419987,542.921029707999,542.921029707999,542.921029707999,542.921029707999,542.921029707999,542.921029707999,542.921029707999,542.921029707999,542.921029707999,542.921029707999,,right,0,0.4243102489999728,543.3873671249967,543.3873671249967,543.3873671249967,543.3873671249967,543.3873671249967,543.3873671249967,543.3873671249967,543.3873671249967,543.8771849170007,543.8771849170007,543.9094447919997,545.358602207998,545.358602207998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.3639437079983,545.6944035829947,545.6944035829947,545.6944035829947,545.6944035829947,545.6944035829947,545.6944035829947,545.6944035829947,545.6944035829947,545.6944035829947,545.6944035829947,,right,0,0.3709029579986236,546.1101523329999,546.1101523329999,546.1101523329999,546.1101523329999,546.1101523329999,546.1101523329999,546.1101523329999,546.1101523329999,546.5951153329952,546.5951153329952,546.6272931669955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.0974307919969,548.4504562919974,548.4504562919974,548.4504562919974,548.4504562919974,548.4504562919974,548.4504562919974,548.4504562919974,548.4504562919974,548.4504562919974,548.4504562919974,,left,0,0.28232329199818196,548.771199457995,548.771199457995,548.771199457995,548.771199457995,548.771199457995,548.771199457995,548.771199457995,548.771199457995,549.2590730829979,549.2590730829979,549.2910202079947,550.7392954579991,550.7392954579991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.749621582996,551.1243513749941,551.1243513749941,551.1243513749941,551.1243513749941,551.1243513749941,551.1243513749941,551.1243513749941,551.1243513749941,551.1243513749941,551.1243513749941,,left,0,0.21944745799555676,551.3830274579959,551.3830274579959,551.3830274579959,551.3830274579959,551.3830274579959,551.3830274579959,551.3830274579959,551.3830274579959,551.8832378329971,551.8832378329971,551.9152406249996,553.3546224579986,553.3546224579986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.3591600419968,553.7000533749961,553.7000533749961,553.7000533749961,553.7000533749961,553.7000533749961,553.7000533749961,553.7000533749961,553.7000533749961,553.7000533749961,553.7000533749961,,left,0,0.42199879200052237,554.1536866669994,554.1536866669994,554.1536866669994,554.1536866669994,554.1536866669994,554.1536866669994,554.1536866669994,554.1536866669994,554.6480254169946,554.6480254169946,554.6800444580003,556.1221614999959,556.1221614999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.1326957919955,556.4968923329943,556.4968923329943,556.4968923329943,556.4968923329943,556.4968923329943,556.4968923329943,556.4968923329943,556.4968923329943,556.4968923329943,556.4968923329943,,left,0,0.779909791002865,557.3179171669981,557.3179171669981,557.3179171669981,557.3179171669981,557.3179171669981,557.3179171669981,557.3179171669981,557.3179171669981,557.8041395830005,557.8041395830005,557.8361088329984,559.2782435830013,559.2782435830013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.2890807500007,559.5990228749943,559.5990228749943,559.5990228749943,559.5990228749943,559.5990228749943,559.5990228749943,559.5990228749943,559.5990228749943,559.5990228749943,559.5990228749943,,right,0,0.06850633299472975,559.6967090830003,559.6967090830003,559.6967090830003,559.6967090830003,559.6967090830003,559.6967090830003,559.6967090830003,559.6967090830003,560.1863751249984,560.1863751249984,560.2185128749989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.6873729169965,562.0154746670014,562.0154746670014,562.0154746670014,562.0154746670014,562.0154746670014,562.0154746670014,562.0154746670014,562.0154746670014,562.0154746670014,562.0154746670014,,right,0,0.0011045829960494302,562.054414582999,562.054414582999,562.054414582999,562.054414582999,562.054414582999,562.054414582999,562.054414582999,562.054414582999,562.5431593329995,562.5431593329995,562.5753284999955,564.0200837919983,564.0200837919983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.030308333,564.358716499999,564.358716499999,564.358716499999,564.358716499999,564.358716499999,564.358716499999,564.358716499999,564.358716499999,564.358716499999,564.358716499999,,right,0,0.45512837499700254,564.8545657499999,564.8545657499999,564.8545657499999,564.8545657499999,564.8545657499999,564.8545657499999,564.8545657499999,564.8545657499999,565.3392227079967,565.3392227079967,565.3713541670004,566.8122699579981,566.8122699579981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.2,0.8,-0.6,-6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,2,2,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.8555249169949,567.1838112920013,567.1838112920013,567.1838112920013,567.1838112920013,567.1838112920013,567.1838112920013,567.1838112920013,567.1838112920013,567.1838112920013,567.1838112920013,,left,0,0.4987351659947308,567.7217907919985,567.7217907919985,567.7217907919985,567.7217907919985,567.7217907919985,567.7217907919985,567.7217907919985,567.7217907919985,568.2128877499999,568.2128877499999,568.2445945,569.6857849999942,569.6857849999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,3,3,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.7162657500012,599.7312824580004,600.0930448750005,600.0930448750005,600.0930448750005,600.0930448750005,600.0930448750005,600.0930448750005,600.0930448750005,600.0930448750005,600.0930448750005,600.0930448750005,602.0755789999967,right,0,2.400182874996972,602.5297461250011,602.5297461250011,602.5297461250011,602.5297461250011,602.5297461250011,602.5297461250011,602.5297461250011,602.5297461250011,603.0242711249957,603.0242711249957,603.0564724579963,604.4972437499964,604.4972437499964,569.7226045829957,569.7226045829957,569.7226045829957,0.0031876670036581345,569.7226045829957,569.7226045829957,0.0,5.4418860000005225,"[-0.019674935842600515, -0.011976047904191617, 0.388366124893071]","[-0.0012831479897348161, -0.3041060735671514, -0.306672369546621]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.382805209002981, 20.916987084005086, 28.01441750000231]",['validate'],0.4059024807527801,22.245402082997316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,3,3,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.5070845419978,604.8698760830011,604.8698760830011,604.8698760830011,604.8698760830011,604.8698760830011,604.8698760830011,604.8698760830011,604.8698760830011,604.8698760830011,604.8698760830011,,right,0,0.339460916002281,605.2406417499951,605.2406417499951,605.2406417499951,605.2406417499951,605.2406417499951,605.2406417499951,605.2406417499951,605.2406417499951,605.731339375001,605.731339375001,605.7632793329976,607.205285582997,607.205285582997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,3,3,8,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.2215037919959,607.5512590829967,607.5512590829967,607.5512590829967,607.5512590829967,607.5512590829967,607.5512590829967,607.5512590829967,607.5512590829967,607.5512590829967,607.5512590829967,,right,0,0.5298924579983577,608.1199427920001,608.1199427920001,608.1199427920001,608.1199427920001,608.1199427920001,608.1199427920001,608.1199427920001,608.1199427920001,608.6057287919975,608.6057287919975,608.6379709579996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,3,3,8,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.1064849579998,610.3953833749983,610.3953833749983,610.3953833749983,610.3953833749983,610.3953833749983,610.3953833749983,610.3953833749983,610.3953833749983,610.3953833749983,610.3953833749983,,right,0,0.33318458299618214,610.7627807499957,610.7627807499957,610.7627807499957,610.7627807499957,610.7627807499957,610.7627807499957,610.7627807499957,610.7627807499957,611.2556775419944,611.2556775419944,611.2877739579999,612.7253732919999,612.7253732919999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,3,3,8,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.7397721669986,613.0649198749961,613.0649198749961,613.0649198749961,613.0649198749961,613.0649198749961,613.0649198749961,613.0649198749961,613.0649198749961,613.0649198749961,613.0649198749961,,right,0,0.32990737500222167,613.4263620829952,613.4263620829952,613.4263620829952,613.4263620829952,613.4263620829952,613.4263620829952,613.4263620829952,613.4263620829952,613.9172807919967,613.9172807919967,613.9495119579951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
2,0.8,0.2,0.6,6,right,left,up,down,"(0.2,-0.1)","(-0.2,-0.1)","(0,0.1)","(0,-0.3)","(0.2,0.0)","(-0.2,0.0)","(0.0, 0.2)","(0.0,-0.2)",,,,,,,,,0,3,3,8,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.4153514999998,615.7347383749948,615.7347383749948,615.7347383749948,615.7347383749948,615.7347383749948,615.7347383749948,615.7347383749948,615.7347383749948,615.7347383749948,615.7347383749948,,left,0,1.1960695419984404,616.9671058329986,616.9671058329986,616.9671058329986,616.9671058329986,616.9671058329986,616.9671058329986,616.9671058329986,616.9671058329986,617.4557057919956,617.4557057919956,617.4878742500005,618.9268684169947,618.9268684169947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242716,001,A,2023-07-05_15h38.38.195,vb_task_exp_1,2022.2.5,None,
